edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char
rel:dac8988ef9af9453,ent:13ecaf5a9feaf651,PRODUCES,ent:689dd8162ac254c0,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c66::ef39a91cc75e44de,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,safe disassembly and storage to achieve the highest yield accounting for commercial and logistical considerations,,
rel:4aa5b8f5f367429f,ent:bdd6fce1deaad3df,BARRIERS,ent:de1e9f50e7fa519c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c66::ef39a91cc75e44de,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Structural, risk to injury/ discomfort including operational efficiency",102.0,173.0
rel:d09c64ccd2c44fbe,ent:63c51e6c30200014,AFFECTS,ent:bdd6fce1deaad3df,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c66::ef39a91cc75e44de,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,risk to injury/ discomfort including operational efficiency,114.0,173.0
rel:6ffee799afe01606,ent:b4620f0218b07f70,ENABLES,ent:6e767785b13e05b5,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c66::ef39a91cc75e44de,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,and performance is essential for assessing reuse potential,0.0,58.0
rel:abc5dbf49a3db2c8,ent:b28fe31643a1778f,REQUIRES,ent:6fed3caaeebbc977,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"when they need to be adapted to meet the specifications of a new project. including removal of finishes, cleaning, and reshaping",,
rel:91930710e3a5ce19,ent:b28fe31643a1778f,REQUIRES,ent:e5c1d3be80bd5684,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"once classifications and specifications for testing have been established, determined by the future application of the materials.",,
rel:90fb9e394e43d6af,ent:b28fe31643a1778f,REQUIRES,ent:cb383f84cce4ab19,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,while more comprehensive adaptations require access to specialised facilities.,,
rel:0316b8f30593e2f2,ent:b28fe31643a1778f,REQUIRES,ent:13ecaf5a9feaf651,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Remanufacturing should occur post deconstruction at a manufacturing or storage facility,777.0,864.0
rel:d092ba4cd940c281,ent:982a78d8770fdd0f,REQUIRES,ent:20c5c69be13d1d1b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Particularly MEP systems should be ensured to meet continuously increasing requirements of energy efficiency.,,
rel:8cc845fbe87a90b9,ent:982a78d8770fdd0f,REQUIRES,ent:b28fe31643a1778f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Remanufacturing may also be necessary to meet updated regulatory requirements. Particularly MEP systems should be ensured to meet continuously increasing requirements,,
rel:ea3772e6f5b1696c,ent:4a17b22a5c6d0eaa,REQUIRES,ent:b9ba89cbb4fb8798,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,to ensure that the materials requalify and demonstrate fit for new use.,30.0,101.0
rel:a6417e29a240ead5,ent:4a17b22a5c6d0eaa,REQUIRES,ent:6fed3caaeebbc977,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,when they need to be adapted to meet the specifications of a new project.,,
rel:fe7fdbabab4869cc,ent:4a17b22a5c6d0eaa,REQUIRES,ent:da6ff6c331c8933f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,See chapter 4 for more details on acceptance criteria and testing.,1286.0,1352.0
rel:182e6ae099e6047f,ent:6fed3caaeebbc977,INVOLVES,ent:ad64eb5e9bbadd15,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"including removal of finishes, cleaning, and reshaping (e.g., concrete carving).",363.0,443.0
rel:874eaeceb4e5b1bd,ent:b28fe31643a1778f,REFERENCES,ent:da6ff6c331c8933f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,See chapter 4 for more details on acceptance criteria and testing.,1286.0,1352.0
rel:e20400228c21f90c,ent:a9d8695d95a9ae5c,PRODUCES,ent:4a17b22a5c6d0eaa,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Remanufacturing should occur post deconstruction at a manufacturing or storage facility,777.0,864.0
rel:af280d1876c21219,ent:09bd490bf82777e6,BARRIERS,ent:b28fe31643a1778f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Supply (volumes and timings) Known High degree of certainty and possible to forecast Low degree of certainty and less possible to forecast,,
rel:8ff74b518adbfe05,ent:13ecaf5a9feaf651,ENABLES,ent:b28fe31643a1778f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Remanufacturing should occur post deconstruction at a manufacturing or storage facility,777.0,864.0
rel:d96836afb14824a4,ent:e5c1d3be80bd5684,REQUIRES,ent:b9ba89cbb4fb8798,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c95::7c6c4fed3564eed2,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"once classifications and specifications for testing have been established, determined by the future application of the materials.",,
rel:2d050fdd6957b9f7,ent:da68190c3f0efbd8,ENABLES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"sharing, and supportive council policies",45.0,85.0
rel:ea2b72442f9541fa,ent:a9d8695d95a9ae5c,REQUIRES,ent:35248a91cc70bbe0,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"If deconstruction is to proceed, it should require a clear plan for reuse and recycling",,
rel:bbec2ac6087f1287,ent:ddeab2987a65ff40,REQUIRES,ent:eecd7a67a636c959,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,the City of London's Circular Economy Statement requires a show cause notice for demolition,,
rel:6f3efb252a271e77,ent:eecd7a67a636c959,REQUIRES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,process to demonstrate why adaptive reuse is not feasible,,
rel:1b1cfb0f2a7ca5b7,ent:f766bf6a682a6bbd,ENABLES,ent:35248a91cc70bbe0,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,markets,294.0,301.0
rel:bf3a42da1f7ae89c,ent:fc154d12de8ce42a,INVOLVES,ent:42524ec9578d93f5,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,place-based circularity approaches are at the centre of relevant major policies and programs including Renewable Energy Zones,,
rel:5870aeb6ce370371,ent:fc154d12de8ce42a,INVOLVES,ent:d398b052c0d652d3,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,including Renewable Energy Zones (REZ) and major public works to maximise synergies and outcomes,,
rel:c1839ce311863c69,ent:42524ec9578d93f5,AFFECTS,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Renewable Energy Zones (REZ) and major public works to maximise synergies and outcomes,,
rel:878770293d71a567,ent:d398b052c0d652d3,AFFECTS,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,major public works to maximise synergies and outcomes,,
rel:08d05f9b16034d85,ent:bebcad6af16af44f,INVOLVES,ent:e8b5d721dd948bd6,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Review key infrastructure and precinct programs to integrate circular economy strategies,,
rel:2df38cec4a12a062,ent:e8b5d721dd948bd6,PRODUCES,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c73::59810c13463df62c,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"integrate circular economy strategies to deliver economic, social and environmental outcomes",,
rel:af1092aef762fa9c,ent:da68190c3f0efbd8,ENABLES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"sharing, and supportive council policies",45.0,85.0
rel:c98185ea34ffdc67,ent:a9d8695d95a9ae5c,REQUIRES,ent:35248a91cc70bbe0,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"If deconstruction is to proceed, it should require a clear plan for reuse and recycling",,
rel:f991ab4f4b9739ff,ent:ddeab2987a65ff40,REQUIRES,ent:eecd7a67a636c959,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,City of London's Circular Economy Statement requires a show cause notice for demolition,,
rel:4ef739acde128890,ent:eecd7a67a636c959,APPLIES_TO,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,process to demonstrate why adaptive reuse is not feasible. If deconstruction is to proceed,,
rel:57d38b24a2a9e67e,ent:fc154d12de8ce42a,INVOLVES,ent:42524ec9578d93f5,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,place-based circularity approaches are at the centre of relevant major policies and programs including Renewable Energy Zones,,
rel:80c2ed8b7d4283c0,ent:fc154d12de8ce42a,INVOLVES,ent:d398b052c0d652d3,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,major policies and programs including Renewable Energy Zones (REZ) and major public works,,
rel:af176082ec8e6160,ent:42524ec9578d93f5,PRODUCES,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Renewable Energy Zones (REZ) and major public works to maximise synergies and outcomes,,
rel:d1ac8d85d8eafb40,ent:d398b052c0d652d3,PRODUCES,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,major public works to maximise synergies and outcomes,,
rel:4b05849003867a79,ent:bebcad6af16af44f,INVOLVES,ent:e8b5d721dd948bd6,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Review key infrastructure and precinct programs to integrate circular economy strategies,,
rel:204ce8d5ce46c5ff,ent:e8b5d721dd948bd6,PRODUCES,ent:ae0c41bcb8fdaf06,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"integrate circular economy strategies to deliver economic, social and environmental outcomes",,
rel:d0ccef52e4466882,ent:f766bf6a682a6bbd,ENABLES,ent:35248a91cc70bbe0,72.Circular-Precincts-Australia-1::c75::262e8482e43d4bbd,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,clear plan for reuse and recycling markets,,
rel:4b092bc6f67aa641,ent:95c0ee2624ef3e8f,ENABLES,ent:16021c4b356e650d,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"design for disassembly, dematerialising, regenerative practices such as recycled water and nature based solutions drive job creation",,
rel:a170735239d2821f,ent:c40fb278f174f314,REQUIRES,ent:bba1412d2cce870c,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Mandate measurement of embodied carbon in the National Construction Code,,
rel:caf0fc20ae89a1ad,ent:c40fb278f174f314,REFERENCES,ent:8b7c9026ff4af7e6,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,The Code does not currently reference circular economy,,
rel:d8af6053fd8b0695,ent:c40fb278f174f314,REQUIRES,ent:bfea223c3d2b5175,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"The new ISO 59000s (4,10,20) Circular Economy Plan for Standards are adopted in the Code",,
rel:1fbbb152e391087f,ent:d209fb01173e98b2,APPLIES_TO,ent:bebcad6af16af44f,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Embed circular economy targets and approaches in key infrastructure and precinct projects,,
rel:c8058df9764dd30f,ent:d209fb01173e98b2,APPLIES_TO,ent:3b721cdedd1e2145,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"key infrastructure and precinct projects, including the Olympic and Paralympic Games",,
rel:f4abe2d3987b8820,ent:8b7c9026ff4af7e6,PRODUCES,ent:665d66623a8923a9,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"measurement of economic, social and environmental benefits of integrating circular economy strategies in these projects",,
rel:7dd632db5ed7b242,ent:8b7c9026ff4af7e6,PRODUCES,ent:16021c4b356e650d,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"drive job creation and increase local value in construction, manufacturing and retail",,
rel:ebb1620832a8f8e5,ent:683865b4972706ee,INVOLVES,ent:8b7c9026ff4af7e6,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"Monitoring outcomes, establishing open data sharing, supporting collaboration with diverse stakeholders",,
rel:98c1bbb008fd4a19,ent:ecf5483eec4f768f,INVOLVES,ent:6e767785b13e05b5,72.Circular-Precincts-Australia-1::c71::f19b70594adf10d4,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"Developing guidelines on materials, industrial symbiosis, repair/reuse, whole of life approaches",,
rel:9e1273eea69befb5,ent:d209fb01173e98b2,APPLIES_TO,ent:bebcad6af16af44f,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Embed circular economy targets and approaches in key infrastructure and precinct projects,,
rel:5478e9281e8e45db,ent:a4afa4f9b44e355a,APPLIES_IN,ent:afa11f92cf560d94,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Commit to the establishment of circular precincts in Local Government Areas (LGAs),,
rel:d698a305276a22c4,ent:43cbc4fcfa192e4f,ENABLES,ent:a4afa4f9b44e355a,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Scale existing State and Territory circular precinct frameworks,,
rel:ab325b75706324af,ent:9ca277f6bca84444,ENABLES,ent:ce34542309b2852c,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Ensure State/Territory planning regulations and design codes enable circular outcomes,,
rel:303d115df789319c,ent:98ae6cc52eb403bd,ENABLES,ent:ce34542309b2852c,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Ensure State/Territory planning regulations and design codes enable circular outcomes,,
rel:9ad986a17841b505,ent:9ca277f6bca84444,ENABLES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Ensure State/Territory planning regulations and design codes enable circular outcomes including adaptive reuse,,
rel:d52b5a815404f10c,ent:98ae6cc52eb403bd,ENABLES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,enable circular outcomes including adaptive reuse,,
rel:ee644a304a7cab84,ent:3c6517e9857f804d,ENABLES,ent:73d9d18c6756a6cc,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,"Embed circular economy principles in mixed-use zoning, resource-sharing infrastructure, and design for disassembly",,
rel:5c69aabdb13773e4,ent:3c6517e9857f804d,ENABLES,ent:95c0ee2624ef3e8f,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,"Embed circular economy principles in mixed-use zoning, resource-sharing infrastructure, and design for disassembly",,
rel:af073a2710aad7dc,ent:18da46de6a6f67fb,APPLIES_TO,ent:4e2007736292d7e0,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,Ensure Environmental Protection Regulation activates existing powers to recycle and recover safe waste streams,,
rel:0e68a7f4460c8ace,ent:77b4b5dc7a53caec,PRODUCES,ent:4e2007736292d7e0,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,"recycle and recover safe waste streams, particularly during demolition",,
rel:5c21d394974d89bb,ent:18da46de6a6f67fb,REQUIRES,ent:0efa1f91030e51a0,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,keep,1.0,requiring a robust evaluation process to demonstrate why adaptive reuse is not feasible,,
rel:f35f391cd6502305,ent:03c32d377dcd5b11,ENABLES,ent:bebcad6af16af44f,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"Funding and incentives for renewable energy infrastructure, along with circular utility solutions",,
rel:4277d465426af1d1,ent:a4afa4f9b44e355a,INVOLVES,ent:80110978718220d5,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"circular precincts to repair, reuse, remanufacture and recycle assets, including solar panels",,
rel:5872b9f4bdd6f9f5,ent:a4afa4f9b44e355a,INVOLVES,ent:b8e2b6657cbb85d6,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"circular precincts to repair, reuse, remanufacture and recycle assets, including solar panels, wind farms batteries",,
rel:be77faef81dbe7c1,ent:261ddeb924386eba,ENABLES,ent:3bf7e62e49acb14a,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"Evolve EPA licensing to enable the cleaning of secondary resources, remanufacturing, composting",,
rel:a78979b9fe4c8564,ent:81e19193f46b0503,REQUIRES,ent:11b736ade33e0006,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"support the 2030 national target and framework, to drive outcomes on the ground, as well as drive place-based circularity",,
rel:f3c35762b0efd71d,ent:11b736ade33e0006,ENABLES,ent:a4afa4f9b44e355a,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"Developing a Governance model to activate, deliver, manage and monitor and replicate circular precincts",,
rel:242813086b79909c,ent:4ee42e044b06238e,INVOLVES,ent:a4afa4f9b44e355a,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Coordinating circular transition brokers to work within precincts to train local experts and build local capacity,,
rel:9a6c6d1c53269533,ent:4ee42e044b06238e,ENABLES,ent:16021c4b356e650d,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,"circular transition brokers to work within precincts to train local experts and build local capacity, drive job creation",,
rel:14da41abcde902e3,ent:e52582591ac9cfd8,REQUIRES,ent:f0f961cef8b3f9ca,72.Circular-Precincts-Australia-1::c70::c4affefc52bdfcac,72.Circular-Precincts-Australia-1.pdf,,maybe,0.6,Expand the scope of the Environmentally Sustainable Procurement Policy and Reporting Framework to: Specify performance based circular targets and outcomes,,
rel:9c873cc2c4032809,ent:8b7c9026ff4af7e6,APPLIES_TO,ent:00a118d4f22f6016,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,address the industry's environmental footprint across all stages of the supply chain,,
rel:a6d383576b114f5d,ent:8b7c9026ff4af7e6,APPLIES_TO,ent:abb5d16cadb7c7bf,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"This includes the design and development stage, operational stages as well as the end-of-life of buildings",,
rel:9f0af6e8fbed2083,ent:8b7c9026ff4af7e6,APPLIES_TO,ent:773f36821ffba27c,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"This includes the design and development stage, operational stages as well as the end-of-life of buildings",,
rel:51844eef35a0153e,ent:8b7c9026ff4af7e6,APPLIES_TO,ent:5d27a8ca0a19ca25,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"This includes the design and development stage, operational stages as well as the end-of-life of buildings",,
rel:a56ce4253bf1a401,ent:58ecc79812b5ebaf,ENABLES,ent:6e767785b13e05b5,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,using circular design strategies to build structures that can be dismantled and repurposed after the building's lifespan,,
rel:c4d2a1ac3c6efac1,ent:58ecc79812b5ebaf,AFFECTS,ent:c239ee60cf17a200,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,build structures that can be dismantled and repurposed after the building's lifespan can help reduce the building's footprint,,
rel:fafe6c96905d78c0,ent:131d5721860e312c,ENABLES,ent:8b7c9026ff4af7e6,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,using bio-based and renewable materials as opposed to virgin resources,,
rel:5ed4930f00dc0150,ent:b852276b112492bd,BARRIERS,ent:8b7c9026ff4af7e6,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,using bio-based and renewable materials as opposed to virgin resources,,
rel:846094e1e490c1be,ent:3ee75c482ace4009,ENABLES,ent:c239ee60cf17a200,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,ensure materials and products within the building are regularly maintained and renovated to extend their lifespan,720.0,833.0
rel:44dd1e158f9e8f8b,ent:5fc5c800520dd000,AFFECTS,ent:7e9c5d1d5fc57d73,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,methods such as recycling and reusing resources will be critical to reducing construction and demolition material waste,,
rel:3ce1e1d7cb40ebeb,ent:6e767785b13e05b5,AFFECTS,ent:7e9c5d1d5fc57d73,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,methods such as recycling and reusing resources will be critical to reducing construction and demolition material waste,,
rel:b8d99474c1687d15,ent:5fc5c800520dd000,PRODUCES,ent:9c158429e14c797e,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"reducing construction and demolition material waste, which could instead be used again as secondary raw materials",,
rel:58c1e796a4209079,ent:6e767785b13e05b5,PRODUCES,ent:9c158429e14c797e,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"reducing construction and demolition material waste, which could instead be used again as secondary raw materials",,
rel:cbdd4881266d1c2c,ent:7e9c5d1d5fc57d73,PRODUCES,ent:9c158429e14c797e,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"construction and demolition material waste, which could instead be used again as secondary raw materials for new structures",973.0,1096.0
rel:7c05e7db34af6121,ent:a3b206b68f9b8ff4,ENABLES,ent:6e767785b13e05b5,73.Building_better_a_circular_future_for_the_built_environment::c2::0b682fff8084791f,73.Building better a circular future for the built environment.pdf,,maybe,0.6,"material passports to track the journey of products across their lifecycle, product-as-service models and circularity measurement tools to ensure high-quality reuse",,
rel:fe75a4e99360358f,ent:6e767785b13e05b5,PRODUCES,ent:b1f3fbd36589ae05,75.Case-Study-1-1-ATCO-SL::c37::02c4d6f5b1c0890d,75.Case-Study-1-1-ATCO-SL.pdf,,keep,1.0,recycled resources has a superior carbon footprint than recycled materials,0.0,74.0
rel:aa01c1b76319dca2,ent:55a98f7c62ced659,BARRIERS,ent:693756eee7e1ae7c,75.Case-Study-1-1-ATCO-SL::c37::02c4d6f5b1c0890d,75.Case-Study-1-1-ATCO-SL.pdf,,keep,1.0,some PwRC are invariably wasted or contaminated in the process,,
rel:798a61523e97b01f,ent:7e9c5d1d5fc57d73,PRODUCES,ent:106d8905e86bb387,75.Case-Study-1-1-ATCO-SL::c37::02c4d6f5b1c0890d,75.Case-Study-1-1-ATCO-SL.pdf,,keep,1.0,construction and demolition waste from a site can be reused in the new construction,,
rel:8b53ea345fc65eb6,ent:6e767785b13e05b5,REQUIRES,ent:3d40a26d8db16352,75.Case-Study-1-1-ATCO-SL::c37::02c4d6f5b1c0890d,75.Case-Study-1-1-ATCO-SL.pdf,,keep,1.0,reducing the necessity to transport these materials to and from recycling facilities,311.0,395.0
rel:9555eefab1cc6918,ent:106d8905e86bb387,PRODUCES,ent:b4e45bfd70fec778,75.Case-Study-1-1-ATCO-SL::c37::02c4d6f5b1c0890d,75.Case-Study-1-1-ATCO-SL.pdf,,keep,1.0,through the replacement of raw materials with recovered demolition products,718.0,793.0
